,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
1,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
2,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
3,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
4,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
5,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
6,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
7,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
8,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
9,0.0,1.5707963267948966,1.5707963267948966,-1.3439035240356338,2.7576202181510405,-3.141592653589793,1.5707963267948966,1.5707963267948966,0.29670597283903605,0.05235987755982988,-1.4486232791552935,-1.6755160819145563,0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.003926136554133135,-0.016182411033522703,-0.017453292519943295,1.0687059409565499e-18,1.0687059409565499e-18,0.016690666644035845,0.017429373389126455,0.0021270212996634614,-0.0018243658460705013,0.0,0.017453292519943295,0.017453292519943295,-0.01700596576337281,0.00653811845478738,-2.1374118819130998e-18,0.017453292519943295,0.017453292519943295,0.005102848887080412,0.0009134347536190511,-0.01732319832413999,-0.017357681557350915
